ville;quartier;prix;surface;;nombre_de_chambres;nombre_de_salles_de_bain;etage;terrasse;garage;ascenseur;piscine;securite;quartier_key;lat;lon;nb_ecoles;nb_hopitaux;nb_pharmacies;nb_mosquees;nb_banques;nb_centres_commerciaux;prix_m2_quartier;score_commodites;bien_appartement;bien_bureau;bien_ferme;bien_local_commercial;bien_logement;bien_maison;bien_riad;bien_terrain;bien_villa
agadir;tilila;1350000.0;133.0;;3.0;2.0;4.0;1;0;1;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;True;False;False;False;False;False;False;False;False
agadir;founti;2000000.0;93.0;;2.0;1.0;3.0;1;1;0;1;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;True;False;False;False;False;False;False;False;False
agadir;founti;6500000.0;730.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;False;False;False;False;False;False;False;True;False
agadir;hay al farah;2200000.0;164.0;;1.0;1.0;3.0;0;0;0;0;0;agadir_hay al farah;30.3980606;-9.559792;16;2;43;7;6;0;9030.223961730811;-0.22894236327939488;False;False;False;False;False;False;False;False;True
agadir;hay mohammadi;2000000.0;197.0;;3.0;2.0;3.0;1;1;0;0;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;taddart anza;1700000.0;111.0;;3.0;2.0;3.0;1;1;0;0;0;agadir_taddart anza;30.4251702;-9.5985232;13;7;26;5;31;1;12462.809917355373;0.01831847503515649;False;False;False;False;False;True;False;False;False
agadir;tilila;3900000.0;150.0;;4.0;2.0;3.0;1;1;0;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;False;False;False;False;False;False;False;False;True
agadir;cit adrar;740000.0;72.0;;2.0;1.0;3.0;0;0;1;1;0;agadir_cit adrar;30.4171311;-9.5992446;8;5;29;7;32;1;12471.816283924843;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;hay dakhla;650000.0;40.0;;1.0;1.0;2.0;0;0;1;0;0;agadir_hay dakhla;30.4102753;-9.5566133;19;1;44;11;5;0;11504.702194357367;-0.12958860028281896;True;False;False;False;False;False;False;False;False
agadir;haut anza;820000.0;89.0;;2.0;1.0;1.0;1;0;0;0;0;agadir_haut anza;31.694521;-7.293901;0;0;0;0;0;0;13723.544973544973;-1.1102653801356612;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;760000.0;60.0;;2.0;2.0;3.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;haut founty;10000000.0;311.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_haut founty;30.4171311;-9.5992446;8;5;29;7;32;1;10778.533510285337;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;hay mohammadi;2600000.0;200.0;;5.0;2.0;3.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;False;False;False;False;False;False;False;False;True
agadir;hay salam;700000.0;67.0;;2.0;2.0;3.0;0;0;1;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;haut founty;34000000.0;6700.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_haut founty;30.4171311;-9.5992446;8;5;29;7;32;1;10778.533510285337;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;tilila;2450000.0;200.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;False;False;False;False;False;False;False;True;False
agadir;tilila;2300000.0;200.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;False;False;False;False;False;False;False;True;False
agadir;hay mohammadi;520000.0;60.0;;2.0;1.0;2.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;amsernate;830000.0;65.0;;3.0;2.0;1.0;1;0;1;0;1;agadir_amsernate;30.416683;-9.5798254;23;7;53;13;20;1;4728.740157480315;0.529496306308582;True;False;False;False;False;False;False;False;False
agadir;haut founty;745000.0;52.0;;3.0;1.0;3.0;0;0;0;0;0;agadir_haut founty;30.4171311;-9.5992446;8;5;29;7;32;1;10778.533510285337;-0.06600453578194536;False;True;False;False;False;False;False;False;False
agadir;founti;5500000.0;266.0;;4.0;2.0;3.0;1;0;0;0;0;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;False;False;False;False;False;False;False;False;True
agadir;haut founty;6700000.0;283.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_haut founty;30.4171311;-9.5992446;8;5;29;7;32;1;10778.533510285337;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;hay salam;480000.0;44.0;;1.0;1.0;3.0;1;0;1;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay salam;850000.0;72.0;;2.0;2.0;5.0;1;0;0;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;al wifaq;4320000.0;240.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_al wifaq;30.4171311;-9.5992446;8;5;29;7;32;1;15416.231505657091;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;hay mohammadi;9500000.0;120.0;;4.0;1.0;7.0;0;0;1;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;riad salam;750000.0;73.0;;2.0;2.0;3.0;0;0;0;0;0;agadir_riad salam;30.409825;-9.582903;13;7;37;8;20;1;19302.013422818796;0.12650091556639853;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;1900000.0;172.0;;3.0;2.0;1.0;1;0;1;0;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;lekhiam;16500.0;90.0;;3.0;1.0;3.0;0;0;0;0;0;agadir_lekhiam;30.4171311;-9.5992446;8;5;29;7;32;1;8833.692142088266;-0.06600453578194536;False;False;False;True;False;False;False;False;False
agadir;haut founty;1700000.0;98.0;;2.0;2.0;3.0;0;1;1;0;0;agadir_haut founty;30.4171311;-9.5992446;8;5;29;7;32;1;10778.533510285337;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;founti;2000000.0;109.0;;2.0;2.0;2.0;1;1;1;0;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;True;False;False;False;False;False;False;False;False
agadir;founti;7300000.0;344.0;;5.0;4.0;3.0;1;1;0;1;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;False;False;False;False;False;False;False;False;True
agadir;hay mohammadi;1050000.0;98.0;;2.0;2.0;2.0;1;0;1;1;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;cit adrar;480000.0;54.0;;3.0;1.0;2.0;0;0;0;0;0;agadir_cit adrar;30.4171311;-9.5992446;8;5;29;7;32;1;12471.816283924843;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;hay houda;1450000.0;123.0;;2.0;2.0;3.0;1;1;0;0;0;agadir_hay houda;30.399277;-9.5380547;12;3;30;6;2;0;15202.939513849631;-0.4007898467342485;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;1588000.0;129.0;;3.0;3.0;9.0;1;0;1;0;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;ben serguaou;3950000.0;340.0;;4.0;2.0;3.0;1;1;0;1;1;agadir_ben serguaou;30.3895827;-9.5759264;10;1;22;4;1;2;5459.825885547702;-0.3260242399771386;False;False;False;False;False;False;False;False;True
agadir;founti;1900000.0;89.0;;2.0;2.0;3.0;1;1;1;1;0;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;True;False;False;False;False;False;False;False;False
agadir;founti;1800000.0;77.0;;3.0;1.0;3.0;0;0;1;0;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;False;True;False;False;False;False;False;False;False
agadir;tilila;990000.0;43.0;;3.0;2.0;1.0;0;0;1;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;True;False;False;False;False;False;False;False;False
agadir;hay salam;540000.0;60.0;;3.0;1.0;4.0;0;0;0;0;0;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay salam;590000.0;74.0;;2.0;1.0;4.0;1;0;0;0;0;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;al wifaq;3900000.0;220.0;;4.0;3.0;3.0;1;0;0;0;1;agadir_al wifaq;30.4171311;-9.5992446;8;5;29;7;32;1;15416.231505657091;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;hay najah;4000000.0;205.0;;5.0;4.0;3.0;1;1;0;0;1;agadir_hay najah;30.4288254;-9.5732289;23;5;38;9;10;0;12384.1059602649;0.026346988434716195;False;False;False;False;False;False;False;False;True
agadir;hay mohammadi;2000000.0;191.0;;3.0;2.0;3.0;1;1;1;0;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;hay dakhla;1300000.0;140.0;;3.0;1.0;2.0;1;0;1;0;0;agadir_hay dakhla;30.4102753;-9.5566133;19;1;44;11;5;0;11504.702194357367;-0.12958860028281896;True;False;False;False;False;False;False;False;False
agadir;hay salam;400000.0;53.0;;2.0;1.0;4.0;1;1;0;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay salam;760000.0;87.0;;2.0;2.0;5.0;0;0;1;0;0;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay dakhla;1800000.0;108.0;;3.0;2.0;3.0;1;1;0;0;0;agadir_hay dakhla;30.4102753;-9.5566133;19;1;44;11;5;0;11504.702194357367;-0.12958860028281896;False;False;False;False;False;True;False;False;False
agadir;illigh;14000000.0;3000.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_illigh;30.4171311;-9.5992446;8;5;29;7;32;1;10347.640375792003;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;hay qods;650000.0;57.0;;3.0;2.0;2.0;0;0;0;0;0;agadir_hay qods;30.416996;-9.5555027;19;2;43;12;4;0;16089.828269484808;-0.07840575741741673;True;False;False;False;False;False;False;False;False
agadir;al wifaq;560000.0;58.0;;2.0;2.0;3.0;0;0;0;0;0;agadir_al wifaq;30.4171311;-9.5992446;8;5;29;7;32;1;15416.231505657091;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;port;4650000.0;270.0;;2.0;2.0;4.0;1;1;1;0;1;agadir_port;30.4171311;-9.5992446;8;5;29;7;32;1;26082.474226804123;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;siusse;6800000.0;533.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_siusse;30.4171311;-9.5992446;8;5;29;7;32;1;23682.653876898483;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;secteur touristique;4060000.0;118.0;;2.0;2.0;3.0;0;0;1;1;1;agadir_secteur touristique;30.4171311;-9.5992446;8;5;29;7;32;1;13355.786490316486;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;hay zaytoun;1890000.0;80.0;;2.0;1.0;3.0;1;0;0;1;1;agadir_hay zaytoun;30.396988084725;-9.536147233814;10;3;27;5;2;0;14624.846248462483;-0.4796990397910597;False;False;False;False;False;False;False;False;True
agadir;hay mohammadi;1150000.0;95.0;;2.0;2.0;4.0;1;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;hay salam;3400000.0;183.0;;3.0;2.0;3.0;0;0;0;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;False;False;False;True;False;False;False;False;False
agadir;hay salam;700000.0;67.0;;3.0;2.0;3.0;0;1;1;0;0;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;taddart;7500000.0;158.0;;3.0;2.0;3.0;0;1;1;0;1;agadir_taddart;30.4251702;-9.5985232;13;7;26;5;31;1;21898.39572192513;0.01831847503515649;False;False;False;True;False;False;False;False;False
agadir;hay mohammadi;1200000.0;83.0;;2.0;2.0;3.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;anza;1390000.0;80.0;;2.0;2.0;3.0;1;1;1;0;1;agadir_anza;30.4526306;-9.6632406;5;1;4;0;1;0;10671.280991735535;-0.9531283491118852;True;False;False;False;False;False;False;False;False
agadir;hay salam;700000.0;74.0;;2.0;1.0;3.0;0;0;1;0;0;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;8500000.0;66.0;;2.0;1.0;1.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;amsernate;800000.0;72.0;;2.0;1.0;4.0;0;0;0;0;0;agadir_amsernate;30.416683;-9.5798254;23;7;53;13;20;1;4728.740157480315;0.529496306308582;True;False;False;False;False;False;False;False;False
agadir;hay houda;940000.0;80.0;;2.0;1.0;2.0;0;0;1;0;0;agadir_hay houda;30.399277;-9.5380547;12;3;30;6;2;0;15202.939513849631;-0.4007898467342485;True;False;False;False;False;False;False;False;False
agadir;cit adrar;760000.0;77.0;;2.0;2.0;5.0;0;1;1;1;0;agadir_cit adrar;30.4171311;-9.5992446;8;5;29;7;32;1;12471.816283924843;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;abattoirs;980000.0;80.0;;2.0;1.0;3.0;0;1;1;0;1;agadir_abattoirs;30.4171311;-9.5992446;8;5;29;7;32;1;10505.457025920874;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;haut anza;820000.0;89.0;;2.0;1.0;1.0;1;0;0;0;0;agadir_haut anza;31.694521;-7.293901;0;0;0;0;0;0;13723.544973544973;-1.1102653801356612;True;False;False;False;False;False;False;False;False
agadir;hay dakhla;3285000.0;219.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_hay dakhla;30.4102753;-9.5566133;19;1;44;11;5;0;11504.702194357367;-0.12958860028281896;False;False;False;False;False;False;False;True;False
agadir;tilila;2100000.0;112.0;;6.0;3.0;3.0;1;0;0;0;0;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;False;False;False;False;False;True;False;False;False
agadir;zone industrielle agadir;13800000.0;745.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_zone industrielle agadir;33.5348682;-7.491963;0;0;3;1;0;0;16402.902557014513;-1.0620964878154935;False;False;False;False;False;False;False;True;False
agadir;ville nouvelle;2500000.0;130.0;;2.0;2.0;3.0;0;0;0;0;0;agadir_ville nouvelle;30.431189;-9.598365;14;5;18;6;24;1;17419.9196326062;-0.12825562944485103;True;False;False;False;False;False;False;False;False
agadir;secteur touristique;7800000.0;500.0;;4.0;4.0;3.0;1;1;0;1;1;agadir_secteur touristique;30.4171311;-9.5992446;8;5;29;7;32;1;13355.786490316486;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;hay dakhla;1000000.0;113.0;;2.0;2.0;3.0;1;0;0;0;0;agadir_hay dakhla;30.4102753;-9.5566133;19;1;44;11;5;0;11504.702194357367;-0.12958860028281896;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;800000.0;75.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;False;False;False;False;False;False;False;True;False
agadir;riad salam;1772000.0;96.0;;2.0;1.0;3.0;1;1;1;0;1;agadir_riad salam;30.409825;-9.582903;13;7;37;8;20;1;19302.013422818796;0.12650091556639853;True;False;False;False;False;False;False;False;False
agadir;port;3800000.0;97.0;;2.0;2.0;2.0;0;0;0;0;0;agadir_port;30.4171311;-9.5992446;8;5;29;7;32;1;26082.474226804123;-0.06600453578194536;True;False;False;False;False;False;False;False;False
agadir;illigh;8200000.0;1601.0;;3.0;2.0;3.0;0;0;0;0;0;agadir_illigh;30.4171311;-9.5992446;8;5;29;7;32;1;10347.640375792003;-0.06600453578194536;False;False;False;False;False;False;False;True;False
agadir;secteur touristique;1570000.0;100.0;;3.0;2.0;3.0;1;1;0;0;0;agadir_secteur touristique;30.4171311;-9.5992446;8;5;29;7;32;1;13355.786490316486;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;anza;1200000.0;53.0;;3.0;1.0;3.0;0;0;0;0;0;agadir_anza;30.4526306;-9.6632406;5;1;4;0;1;0;10671.280991735535;-0.9531283491118852;False;False;False;True;False;False;False;False;False
agadir;hay salam;780000.0;58.0;;2.0;1.0;2.0;1;1;1;0;1;agadir_hay salam;30.4018377;-9.548865;14;3;46;7;7;0;10546.175373134329;-0.18784581029199887;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;4500000.0;240.0;;4.0;7.0;3.0;1;1;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;False;False;False;False;False;False;False;False;True
agadir;hay houda;900000.0;82.0;;3.0;1.0;2.0;1;0;0;0;0;agadir_hay houda;30.399277;-9.5380547;12;3;30;6;2;0;15202.939513849631;-0.4007898467342485;True;False;False;False;False;False;False;False;False
agadir;riad salam;700000.0;74.0;;2.0;1.0;3.0;1;0;0;0;0;agadir_riad salam;30.409825;-9.582903;13;7;37;8;20;1;19302.013422818796;0.12650091556639853;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;840000.0;76.0;;2.0;2.0;3.0;1;0;1;0;1;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;True;False;False;False;False;False;False;False;False
agadir;tilila;950000.0;100.0;;2.0;2.0;2.0;0;1;0;0;1;agadir_tilila;30.378481;-9.5031971;12;1;23;3;1;0;16034.82772516623;-0.616536364991854;True;False;False;False;False;False;False;False;False
agadir;hay hassani;600000.0;57.0;;3.0;1.0;3.0;0;0;1;0;0;agadir_hay hassani;30.4124009;-9.5840033;16;8;41;11;25;0;14853.801169590644;0.18727272600285916;False;True;False;False;False;False;False;False;False
agadir;founti;1850000.0;86.0;;2.0;2.0;2.0;1;0;1;1;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;True;False;False;False;False;False;False;False;False
agadir;al wifaq;1400000.0;27.0;;3.0;1.0;3.0;0;0;0;0;1;agadir_al wifaq;30.4171311;-9.5992446;8;5;29;7;32;1;15416.231505657091;-0.06600453578194536;False;False;False;True;False;False;False;False;False
agadir;illigh;4800000.0;270.0;;4.0;4.0;3.0;1;1;0;0;1;agadir_illigh;30.4171311;-9.5992446;8;5;29;7;32;1;10347.640375792003;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;talborjt;2660000.0;111.0;;2.0;2.0;3.0;0;1;1;0;1;agadir_talborjt;30.4239962;-9.5911273;19;7;42;8;35;1;14423.81174277726;0.3335458823563072;True;False;False;False;False;False;False;False;False
agadir;siusse;4800000.0;350.0;;4.0;2.0;3.0;1;1;0;0;0;agadir_siusse;30.4171311;-9.5992446;8;5;29;7;32;1;23682.653876898483;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;abattoirs;3950000.0;300.0;;5.0;3.0;3.0;1;1;0;1;1;agadir_abattoirs;30.4171311;-9.5992446;8;5;29;7;32;1;10505.457025920874;-0.06600453578194536;False;False;False;False;False;False;False;False;True
agadir;anza;820000.0;59.0;;2.0;1.0;2.0;1;0;1;0;0;agadir_anza;30.4526306;-9.6632406;5;1;4;0;1;0;10671.280991735535;-0.9531283491118852;True;False;False;False;False;False;False;False;False
agadir;hay mohammadi;2400000.0;175.0;;3.0;1.0;3.0;1;0;0;0;0;agadir_hay mohammadi;30.4402176;-9.5656659;12;1;15;3;3;0;10062.849074364609;-0.6744548436849627;False;False;False;False;False;False;False;False;True
agadir;founti;1850000.0;82.0;;2.0;1.0;2.0;1;1;1;1;1;agadir_founti;30.3958144;-9.5807517;11;1;21;2;4;2;16885.607697767962;-0.35022935950064626;True;False;False;False;False;False;False;False;False
agadir;secteur touristique;2600000.0;101.0;;3.0;2.0;3.0;1;1;1;0;1;agadir_secteur touristique;30.4171311;-9.5992446;8;5;29;7;32;1;13355.786490316486;-0.06600453578194536;True;False;False;False;False;False;False;False;False
